FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia
1008974,Athens Farmers Market Downtown,http://www.athensfarmersmarket.net,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt ,,INSTAGRAM: athensfarmersmarket 
1018033,"Athens Farmers Market, L.L.C.",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/
1018032,"Athens Farmers Market, LLC",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/
1000297,Athens Locally Grown,http://www.athens.locallygrown.net,,,,
1011861,Athens Saturday Market,http://www.athenssaturdaymarket.com,athenssaturdaymarket,@AthensMarket,,"Twitter, Instagram"
1002987,Atherton Market,http://www.athertonmillandmarket.com,https://www.facebook.com/athertonmillandmarket,athertonmillmkt,,Instagram @athertonmillmkt
1000750,Athol Farmers Market,http://www.townofathol.org,,,,
1000708,Atlantic City Farmers' Market,http://www.acsid.com,,,,
1006303,Atlantic Highlands Chamber of Commerce Farmers' Market,http://www.AtlanticHighlands.org,Atlantic Highlands Farmers Market,,,
1001503,Attala County Farmers Market,,https://www.facebook.com/pages/Attala-County-Farmers-Market/244536342327690,,,
1002860,Attalla City Farmers Market,,https://www.facebook.com/pages/City-of-Attalla/123797897678490,,,
1018330,"Attleboro Farmers Market, inc",http://www.attleborofarmersmarket.com,AttleboroFarmersMarket@AttFrmMkt,,,
1010003,Atwater Village Farmers' Market,http://www.seela.org/atwater-village-farmers-market/,https://www.facebook.com/pages/Atwater-Village-Farmers-Market/336210064056,https://twitter.com/AtwaterFM,,www.instagram.com/atwatervillagefm
1000655,Auburn Dewitt Center Farmers Market,http://www.foothillfarmersmarket.com,,,,
1006311,Auburn Farmer's Market,http://www.cityofauburn-ga.org/,,,,
1002377,Auburn Farmers Co-op Market Inc.,http://www.Auburnfarmerscoopmarketinc.com,https://www.facebook.com/AuburnFarmersCoOpMarketInc,https://twitter.com/AuburnMarket,,
1003772,Auburn Farmers Market,http://www.auburnpres.org,,,,
1019347,Auburn Farmers Market,http://www.auburnfarmersmarket.org,https://www.facebook.com/AuburnInternationalFarmersMarket/?ref=bookmarks,https://twitter.com/AifmAuburnWA,,
1018270,Auburn Farmers' market,http://Auburnfarmersmarket@auburnmaine.gov,Auburn farmers market,,,
1006410,Auburn Hills Farmers Market,http://www.auburnhills.org/farmersmarket,,,,
1000736,Auburn Old Town Farmers Market,http://www.foothillfarmersmarket.com,,,,
1003923,Audubon Farmers Market,http://www.audubonneighborhood.org/content/audubon-farmersâ€™-market,,,,
1008999,Audubon Park Community Market,http://audubonmarket.com/,https://www.facebook.com/apmarket,https://twitter.com/apmarket,,
1003866,Augsburg Farmers Market,http://www.iatp.org/minimarkets,,,,
1004300,Augusta Farmers' Market at Mill Park,http://www.augustamaine.gov/index.asp?Type=B_BASIC&SEC={FFE91C07-6389-4065-B49A-6EEF08D7D3B5}&DE=,,,,
1000870,Augusta State Farmer's Market,http://WWW.AGR.GEORGIA.GOV,,,,
1000559,Aurora Local Farmer's Market - Summer Market,,Aurora Local Farmers Market,,,
1005604,Aurora Local Farmers' Market,,Aurora Local Farmers Market,,,
1010694,Aurora Local Farmers' Market - Winter Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1663,,,,
1011929,Aurora's Farmers Market Downtown,http://www.aurorasfarmersmarket@aurora-il.org,https://www.facebook.com/Friends.AFM.Aurora.IL/,,,
1011927,Aurora's Farmers Market East,,https://www.facebook.com/Friends.AFM.Aurora.IL/,,,
1011928,Aurora's Farmers Market West,http://ww.aurorasfarmersmarket.com,https://www.facebook.com/Friends.AFM.Aurora.IL/,,,
1001695,Ausable Valley Farmers Market,,https://www.facebook.com/pages/Ausable-Valley-Farmers-Market/124928937581337,,,
1002491,Austin (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,
1012430,Austin Farmers' Market,http://www.eatfreshaustin.com,https://www.facebook.com/austinfarmersmarket/,https://twitter.com/EatFreshAustin,,
1011490,Austintown Farmers Market,http://www.facebook.com/austintownfarmersmarket,Austintown Farmers Market,AustintownFM,,Instagram:  AustintownFM
1011826,Authentically Ajo Farmers Market,http://www.ajocsa.com (under construction),Authentically Ajo Farmers Market,,,
1010695,Ava Growers' Market,http://www.usdalocalfooddirectories.com/farmersmarketdirectoryupdate/FM_BasicInfo.aspx?source=en&did=Wr9I0nOZZPBL7IAEse8z5w%3d%3d&cid=TaSF3iA3jK80vXTmtxIL3A==,,,,
1003539,Aventura  mall market,http://www.rhemrketcompany.org,,,,
1019396,Avon Farmers Market,http://www.avongov.org/category/subcategory.php?categoryid=28,http://facebook.com/avonfarmersmarket,,,
1011092,Avon Lake Farmers Market,http://avonlakefarmersmarket.org,https://www.facebook.com/pages/Avon-Lake-Farmers-Market/1402286433426690?ref=tn_tnmn,,,
1019126,Avon Library Farmers Market,,https://www.facebook.com/avonfreepubliclibrary/,,,@afplct (instagram)
1000898,Avon Market Days,http://www.avonfarmersmarket.org,,,,
1003520,AYA Community Markets,http://www.dreamingoutloud.org/programs/ayamarkets/,,,,
1010696,B2B (Back to Basics) Farmers' Maket - Pineville,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2057,,,,
1010697,B2B Farmers' Market- Thursdays,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=273,,,,
1000029,Bagley Area Farmrs Market,http://www.bagleyareafarmersmarkeet.com,,,,
1019044,Bainbridge Farm Market,,bainbridgefarmmarket,,,
1010608,Bainbridge Farmers Market,http://www.thebainbridgefarmersmarket.com/,https://www.facebook.com/bainbridgemkt?fref=ts,https://twitter.com/@bainbridgemkt,,https://www.instagram.com/bainbridgefarmersmarket/
1004633,Bainbridge Island Farmers' Market,http://www.bainbridgefarmersmarket.org,https://www.facebook.com/BIFarmersMkt,https://twitter.com/BIfarmersmkt,,
1003411,Baker City Farmers Market,,https://www.facebook.com/pages/Baker-City-Farmers-Market/106757499355968?ref=hl,,,
1009475,Baldwin Farmers Market,,https://www.facebook.com/BaldwinFarmersMarket,,,
1009163,Baldwin Lake Vegetable Market,http://www.baldwinlakenews.com/,,,,
1003720,Baldwin Park Farmers Market,http://www.farmernet.com,,,,
1019076,Baldwin's Main St. Farmers Market,https://www.villageofbaldwin.com/community/page/main-st-farmers-market,https://www.facebook.com/BaldwinsMainStFarmersMarket/,,,
1011333,Ballard Farmers Market,http://sfmamarkets.com,Ballard Farmers Market,@BallardFMKT,,Seattle_Farmers_Markets  Instagram
1003662,Ballston Spa Farmers Market,http://www.ballston.org,,,,
1006519,Baltimore County Farmers' Market,http://www.baltimorecountyfarmersmarket.com,,,,
1000790,Baltimore Farmers' Market,http://www.promotionandarts.org,,,,
1010688,Bandera Farmers Market,http://www.banderafarmersmarket.org/,https://www.facebook.com/pages/Bandera-Farmers-Market/229035860539228,,,
1008053,Bangor Farmers Market,,https://www.facebook.com/BangorFarmMarket,,,
1012081,Bangor Farmers' Market,http://www.bangorfarmersmarket.org,www.facebook.com/bangorfarmersmarket,,,
1012134,banning market night,,facebook.com/banningmarketnight,,,
1010152,Bar Harbor Eden Farmers' Market,http://www.mdifarmersmarkets.com,https://www.facebook.com/BarHarborEdenFarmersMarket,,,
1002881,Barberville Family Farm Swap & Market,http://www.farmswapmarket.com,,,,
1004549,Barbour County Community Garden Market,http://www.heartandhandhouse.org,https://www.facebook.com/bccgardenmarket,,,
1008918,Barclays Center,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,
1007268,Bardstown Farmers Market,http://www.ces.ca.uky.edu/nelson/bardstownfarmersmarket,https://www.facebook.com/pages/Bardstown-Road-Farmers-Market/103858952056,,,
1008466,Barham Cattle Company & Family Farm,http://www.barnhamcattleco.com,https://www.facebook.com/pages/Barham-Cattle-Company-Family-Farm/253576221378846,,,
1003082,Barker Farmers Market,http://www.VillageofBarker@roadrunner.com,,,,
1018168,Barker's Island Farmers Market,,Barker's Island Farmers' Market,,,
1001604,Barnegat Farmers Market,http://www.barnegat.net,,,,
1002354,Barre Farmer's Market,http://barrefarmersmarket.org,https://www.facebook.com/BarreFarmersMarket,,,
1018517,Barre Farmers Market,,https://www.facebook.com/BarreVTFarmersMarket/,,,
1003976,Barren County Regional Farmers' Market,http://www.rebelhome.net/ccrfm.html,,,,
1002269,Barrington Farmers Market,http://www.barringtonfarmersmarket.org,,,,
1003550,Barry University Green Market,http://www.themarketcompany.org,,,,
1012205,Barryville Farmers' Market,http://www.barryvillefarmersmarket.com/,https://www.facebook.com/barryvillefarmersmarket,,,
1006001,Bartel Pritchard Square Greenmarket,http://www.grownyc.org/greenmarket,,,,
1002564,Bartlesville Farmers Market,http://www.hotmarket.org,,,,
1006441,Bartlett Farmers Market,http://www.village.bartlett.il.us,,,,
1008194,Bartlett Station Farmers Market,http://www.bartlettstationfarmersmarket.org,https://www.facebook.com/bartlettmarket,https://twitter.com/BartSt_FarmMrkt,,
1009308,Barton Creek Farmers Market,http://www.bartoncreekfarmersmarket.org/,,,,
1009402,Barton Creek Farmers Market (Highland Mall),http://www.bartoncreekfarmersmarket.org/,,,,
1003335,Basalt Sunday Market,http://www.basaltsundaymarket.com,,,,
1009522,Bass Lake Center Farmers Market,,https://www.facebook.com/pages/Bass-Lake-Center-Farmers-Market/217402851617503?sk=info,,,
1004987,Bass River Farmers Market,http://www.BassRiverFarmersMarket.org,https://www.facebook.com/bassriverfarmersmarket,,,
1000436,Bastrop 1832 Farmers Market,http://www.bastrop1832farmersmarket.org,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102,https://twitter.com/bastrop1832,,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/
1005439,Batavia Farmers Market,http://www.downtownbatavia.com,,,,
1006462,Bath County Farmers Market,http://www.bacofarmmkt.com/,https://www.facebook.com/pages/Bath-County-Farmers-Market/10150097888390157,,,
1007420,Bath Farmers Market,http://www.bathtownship.us,,,,
1010533,Batten's Farmers Market & Davie Agritourism Center,http://www.newbattensfarmersmarket.com,www.facebook.com/battensmarket,@battensmarket,,www.yelp.com/biz/battens-farmers-market-davie
1009051,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com/,https://www.facebook.com/pages/Battle-Creek-Farmers-Market-Association/103649874595,,,
1003806,Battlefield Farmers Market,http://www.battlefieldfmkt.org,https://www.facebook.com/Battlefield-Farmers-Market,https://twitter.com/BFMKT,,
1000057,Bay Ridge Greenmarket,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,
1016880,Bayfield Downtown Farmers Market,http://Bayfielddowntownfarmersmarket.org,,,,
1007808,Bayou Teche Market,http://www.stmartinville.org,,,,
1004003,Bayport Farmers Market,http://www.bayportfarmersmarket.com,,,,
1012004,Bayside Harvest Market,http://somosinc.org,Bayside Harvest Market,,,
1008861,Bayview Farmers Market,http://www.bayviewfarmersmarket.com/,,,,
1009448,Baywood Los Osos Farmers Market,http://www.northcountyfarmersmarkets.com/,https://www.facebook.com/NorthCountyFarmersMarkets,,,
1003912,Baywood/Los Osos Certified Farmers Market,http://www.northcountyfarmersmarkets.com,,,,
1009473,Be Local Winter Farmer's Market,http://www.belocalnc.org/,,,,
1012753,Beach Baptist Farmers Market,http://www.41markets.com,www.facebook.com/beachbaptistfarmersmarket,,,
1001852,Beaches Green Market,http://www.diglocalnetwork.com,https://www.facebook.com/pages/Beaches-Local-Food-Network/133107640044845,,,
1006359,Beacon Farmers Market (Summer),http://beaconfarmersmarket.com,https://www.facebook.com/Beacon-Farmers-Market-232116360132380/,@beaconfarmermkt,,Instagram: beaconfarmersmkt
1018391,Bean Blossom Farmers' Market,https://beanblossom.wordpress.com/bean-blossom-farmers-market/,https://www.facebook.com/beanblossomfarmersmarket,,,
1009334,Bear Creek Farmers Market,http://www.bearcreekfarmersmarket.webs.com/,,,,
1018602,Beatrice Farmers' Market,http://www.mainstreetbeatrice.org/,https://www.facebook.com/BeatriceFarmersMarket/,,,
1018735,Beaumont Farmers' Market,http://www.beaumontfarmersmarket.org,Beaumont Farmers Market,,,Instagram
1011675,Beaver Dam Farmer's Market,,Beaver Dam Community Farmers Market,,,
1018759,Beaverdale Farmers Market,http://beaverdalefarmersmarket.org/,https://www.facebook.com/BeaverdaleFarmFest/,@BeaverdaleFarm,,https://www.instagram.com/beaverdalefarmersmarket/
1001403,Beaverton Farmers Market,http://www.beavertonfarmersmarket.com,https://www.facebook.com/pages/Beaverton-Farmers-Market/157043335073?ref=hl,,,
1008103,Beaverton Farmers Market - Wednesday,http://www.beavertonfarmersmarket.com,https://www.facebook.com/pages/Beaverton-Farmers-Market/157043335073?ref=hl,,,
1011291,Bedford Farmer's Market,http://bedfordmifarmersmarket.org,https://www.facebook.com/bedfordmifarmersmarket/,,,
1011041,Bedford Farmers Market,,www.facebook.com/BedfordFarmMarket,,,
1018709,Bedford Farmers Market,http://bedfordfarmersmarket.org,facebook.com/bedfordfarmersmarketnh,,,
1018388,Bedford Hills Winter Farmers' Market,,https://www.facebook.com/BedfordHillsFarmersMarket/,,,
1019400,Bedminster Farmers Market,http://bedminsternj.hosted.civiclive.com/township_services/farmers_market,https://www.facebook.com/bedminsterfarmersmarket/?eid=ARArXvXuUVPdjTMbOd_12-gC2WKj6BpLHpqkVXPEOpscqeAh6w0Zv07etCwMUUqqHWLD7rH2eCWztrqR,,,https://www.instagram.com/bedminsterfarmersmarket/?hl=en
1009202,Bedner's Farm Fresh Market,http://www.bedners.com/,,,,
1018658,Beechmont Open Air Market,,https://www.facebook.com/beechmontopenairmarket/?ref=bookmarks,,,
1010368,BeeHaven Farm Roadside Market,http://beehaven-farm.com,https://www.facebook.com/BeeHavenFarmRoadsideMarket,,,
1006161,"Beets, Beats, and Eats Farmers Market",http://www.downtownortonville.org/bbe,https://www.facebook.com/beetsbeatseats,,,
1010607,Bel Air Farmers' Market,http://www.BelAirFarmersMarket.com,BelAir Farmers Market,@belairfm,,Instagram  @belairfm
1012635,Belchertown Farmers Market,http://belchertownfarmersmarket.weebly.com/,https://www.facebook.com/Belchertown-Farmers-Market-112245358807378/,https://twitter.com/marketbtown,,http://imgleak.com/user/belchertownfarmersmarket/2085736663
1011913,Belding Beatnik Bazaar,,https://www.facebook.com/Belding-Beatnik-Bazaar-813935875369495/,,,
1004782,Belen Farmers' Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,https://www.facebook.com/pages/Belen-Farmers-Market/125777090774908,,,
1009384,Belfair Farmers Market,http://www.belfairfarmersmarket.org/,https://www.facebook.com/BelfairSaturdayMarket,,,
1008797,Belfast Farmers' Market,http://www.belfastfarmersmarket.org,https://www.facebook.com/pages/Belfast-Farmers-Market,,,
1007653,Bell County Farmers Market Association I,http://www.austinfarmersmarket.org,,,,
1003347,Bella Vista Farmers Market,http://www.market.cbmcci.com/,,,,
1011051,Bellaire Farmers Market,,www.facebook.com/BellaireFarmersMarket,,,
1012629,Belle Plaine Farmers Market,,Belle Plaine IA Farmers Mkt,,,
1001076,Belleair's Market on the Mall,http://www.belleairrec.com,,,,
1010227,Bellefonte DE Farmers Market,http://bellefontefarmersmarket.com/,https://www.facebook.com/BellefonteFarmersMarket,,,
1011902,Belleville Farmer's Market,http://bellevilleks.org,https://www.facebook.com/bellevillechambermainstreet/?ref=settings,,,
1008875,Belleville Old Town Market,http://www.bellevillemainstreet.net,https://www.facebook.com/pages/Belleville-Old-Town-Market/156265797784556,,,
1001204,Bellevue Farmers Market,http://www.battlecreekfarmersmarket.com,,,,
1002917,Bellevue Farmers Market,http://bellevuefarmersmarket.org,https://www.facebook.com/bellevueFM/,https://twitter.com/BellevueFarmMkt,,https://www.instagram.com/bellevuefarmersmrkt/
1010259,Bellevue Farmers' Market,http://www.bellevuenebraskafarmersmarket.com,https://www.facebook.com/bellevuenebraskafarmersmarket,,,
1004973,Bellflower Farmers Market,http://www.farmernet.com,,,,
1008140,Bellingham Farmers Market,http://www.bellinghamfarmers.org,https://www.facebook.com/pages/Bellingham-Farmers-Market/30710694970,https://twitter.com/BhamFarmersMkt,,
1000940,Bellville Farmers Market,http://www.bellvilleohio.net,https://www.facebook.com/BellvilleFarmersMarket,,,
1009929,Belmar Fresh Market,http://www.coloradofreshmarkets.com/,https://www.facebook.com/pages/Colorado-Fresh-Markets/110945278932210,,,
1011488,Belmont Certified Farmers' Market,http://pcfma.org,facebook.com/BelmontMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma
1002064,Belmont Farmers Market,,https://www.facebook.com/pages/Southern-Tier-Farmers-Market/165092373544019,,,
1009323,Belmont Farmers Market NC,http://www.localharvest.org/belmont-farmers-market-nc-M58853,,,,
1001640,Belmont Farmers' Market,http://www.belmontfarmersmarket.org,https://www.facebook.com/BelmontFarmersMarket,https://twitter.com/BelmontFarmersMkt,,
